384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library,sample_type
SelleckChem003 1to5,SP0143-A,O24,,Bx,Bx-O24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,P01,,Bx,Bx-P01,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,P02,,Bx,Bx-P02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,P03,Rheochrysidin,S2395,SW219324-1,2,m,3,16,25,192882241,284.26,521-61-9,free base,Others,Physcion is a anthraquinone from roots of Rheum officinale Baill.,C1(=CC(=C2C(=C1)C(C3=C(C2=O)C(=CC(=C3)OC)O)=O)O)C,21,http://www.selleckchem.com/products/Rheochrysidin-Physcione.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P04,Ciclopirox,S2528,SW196923-5,2,m,4,16,25,192897890,207.27,29342-05-0,free base,Others,Ciclopirox (Penlac) is a synthetic antifungal agent.,C1CCCC(C1)C2N(C(C=C(C=2)C)=O)O,202,http://www.selleckchem.com/products/Ciclopirox-Penlac.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P05,Chrysophanic Acid,S2406,SW219732-1,2,m,5,16,25,192887623,254.24,481-74-3,free base,mTOR;EGFR,Chrysophanic acid (Chrysophanol); a natural anthraquinone isolated from Dianella longifolia; is a EGFR/mTOR pathway inhibitor.,C1=CC(=C2C(=C1)C(C3=C(C2=O)C(=CC(=C3)C)O)=O)O,19.67,http://www.selleckchem.com/products/Chrysophanic-acid-Chrysophanol.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P06,Secnidazole,S2537,SW197526-3,2,m,6,16,25,192882908,185.18,3366-95-8,free base,Others,Secnidazole (Flagentyl) is a nitroimidazole anti-infective.,N1(CC(C)O)C(=CN=C1C)[N+]([O-])=O,199,http://www.selleckchem.com/products/Secnidazole-Flagentyl.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P07,Astragaloside A,S2415,SW219065-1,2,m,7,16,25,194469658,784.97,83207-58-3,free base,TGF-beta/Smad,Astragaloside A (Astragaloside IV) is the primary pure saponin isolated from Astragalus membranaceus; which has been widely used for the treatment of cardiovascular diseases.,[C@@H]1([C@@H]([C@H]([C@@H](OC1)O[C@@H]2C([C@]3([C@]4(CC2)[C@@]5([C@@](C[C@@H]3O[C@@H]6O[C@@H]([C@H]([C@@H]([C@@H]6O)O)O)CO)([C@]7([C@](CC5)([C@@]([C@H](C7)O)([C@@]8(CC[C@@H](O8)C(C)(C)O)C)[H])C)C)[H])C4)[H])(C)C)O)O)O,127.39,http://www.selleckchem.com/products/astragaloside-a.html,TGF-beta/Smad,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P08,Trospium chloride,S2549,SW219146-1,2,m,8,16,25,192944987,427.96,10405-02-4,chloride,AChR,Trospium chloride (Sanctura) is a competitive muscarinic cholinergic receptor antagonist.,[Cl-].[C@]12(CC[C@@]([N+]31CCCC3)(C[C@@H](C2)OC(C(C4=CC=CC=C4)(C5=CC=CC=C5)O)=O)[H])[H],95,http://www.selleckchem.com/products/Trospium-chloride-Sanctura.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P09,Synephrine HCl,S2438,SW197214-4,2,m,9,16,25,192918071,203.67,5985-28-4,hydrochloride,Adrenergic Receptor,SynephrineHCl (Oxedrine; p-Synephrine) is a sympathomimetic _-adrenergic receptor (AR) agonist.,C1(=C(C=CC(=C1)C(CNC)O)O).Cl,68,http://www.selleckchem.com/products/synephrine-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P10,Terbinafine HCl,S2557,SW197656-2,2,m,10,16,25,192902593,327.89,78628-80-5,hydrochloride,Others,Terbinafine hydrochloride (Lamisil) is a hydrochloride salt of terbinafine that is a synthetic allylamine antifungal and a squalene epoxidase inhibitor with an IC50 of 30 nM for Candida albicans.,C1(=CC2=C(C=C1)C(=CC=C2)CN(C/C=C/C#CC(C)(C)C)C).Cl,201,www.selleckchem.com/products/Terbinafine-hydrochloride(Zabel).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P11,Amfebutamone HCl,S2452,SW196823-6,2,m,11,16,25,192955219,276.2,31677-93-7,hydrochloride,Dopamine Receptor;AChR,Amfebutamone HCl is a selective norepinephrine-dopamine reuptake inhibitor with IC50 of 6.5 and 3.4_M for the reuptake of dopamine and norepinephrine; respectively,C1(=CC=CC(=C1)Cl)C(=O)C(C)NC(C)(C)C.Cl,28,http://www.selleckchem.com/products/Amfebutamone-hydrochloride(Bupropion).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P12,Phenylephrine HCl,S2569,SW219446-1,2,m,12,16,25,192955035,203.67,61-76-7,hydrochloride,Adrenergic Receptor,Phenylephrine hydrochloride is a selective _1-adrenergic receptor agonist.,C1(=CC=CC(=C1)[C@](CNC)(O)[H])O.Cl,201,http://www.selleckchem.com/products/Phenylephrine-hydrochloride.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P13,Pramipexole,S2460,SW197453-4,2,m,13,16,25,192953494,211.33,104632-26-0,free base,Dopamine Receptor,Pramipexole is a partial/full D2S; D2L; D3; D4 receptor agonist with a Ki of 3.9; 2.2; 0.5 and 5.1 nM for D2S; D2L; D3; D4 receptor; respectively.,[C@@H]1(CCC2=C(C1)SC(=N2)N)NCCC,198,http://www.selleckchem.com/products/Pramipexole-Mirapex.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P14,Thiamphenicol,S2583,SW197006-3,2,m,14,16,25,192901675,356.22,15318-45-3,free base,Others,Thiamphenicol is an antimicrobial antibiotic and a methyl-sulfonyl analogue of chloramphenicol.,C1=C(C=CC(=C1)[C@H]([C@H](NC(C(Cl)Cl)=O)CO)O)S(C)(=O)=O,199.32,http://www.selleckchem.com/products/thiamphenicol-thiophenicol.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P15,Imatinib (STI571),S2475,SW197805-5,2,m,15,16,25,192953274,493.6,152459-95-5,free base,PDGFR,Imatinib is a multi-target inhibitor of v-Abl; c-Kit and PDGFR with IC50 of 0.6 _M; 0.1 _M and 0.1 _M; respectively.,N1=C(N=C(C=C1)C2=CC=CN=C2)NC3=CC(=CC=C3C)NC(=O)C4=CC=C(C=C4)CN5CCN(CC5)C,66.86,http://www.selleckchem.com/products/Imatinib(STI571).html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P16,Clindamycin palmitate HCl,S2596,SW219516-1,2,m,16,16,25,192864899,699.85,25507-04-4,hydrochloride,Others,Clindamycin palmitate HCl is a water soluble hydrochloride salt of the ester of clindamycin and palmitic acid and a lincosamide antibiotic.,C1(C(OC(C(C1O)OC(CCCCCCCCCCCCCCC)=O)SC)C(C(C)Cl)NC(=O)C2N(CC(C2)CCC)C)O.Cl,200,http://www.selleckchem.com/products/clindamycin-palmitate-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P17,Moroxydine HCl,S2486,SW196730-3,2,m,17,16,25,194470306,207.66,3160-91-6,hydrochloride,Others,Moroxydine HCl is a synthetic antiviral compound chemically belonging to the series of the heterocyclic biguanidines.,C1(OCCN(C1)C(NC(N)=N)=N).Cl,202,http://www.selleckchem.com/products/Moroxydine-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P18,Buflomedil HCl,S2607,SW196920-4,2,m,18,16,25,192875658,343.85,35543-24-9,hydrochloride,Others,Buflomedil is a vasodilator used to treat claudication or the symptoms of peripheral arterial disease.,C1(=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC)OC.Cl,90,http://www.selleckchem.com/products/auflomedil-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P19,Ozagrel,S2496,SW197369-5,2,m,19,16,25,192863233,228.25,82571-53-7,free base,Factor Xa,Ozagrel is a potent and selective thromboxane A2 synthetase inhibitor with an IC50 of 4 nM.,C1=C(C=CC(=C1)/C=C/C(O)=O)CN2C=NC=C2,201,http://www.selleckchem.com/products/Ozagrel.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P20,MG-132,S2619,SW219780-1,2,m,20,16,25,179709485,475.62,133407-82-6,free base,Proteasome,MG-132 is an inhibitor of proteasome with IC50 of 100 nM; and also inhibits calpain with IC50 of 1.2 _M.,C1=CC=C(C=C1)COC(N[C@H](C(N[C@H](C(N[C@@H](CC(C)C)C=O)=O)CC(C)C)=O)CC(C)C)=O,199,http://www.selleckchem.com/products/MG132.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P21,Rosiglitazone maleate,S2505,SW197573-4,2,m,21,16,25,192891048,473.5,155141-29-0,Infection,PPAR,Rosiglitazone; a member of the thiazolidinedione class of antihyperglycaemic agents; is a high-affinity selective agonist of the peroxisome proliferator-activated receptor-_.,C1(=CC=CC(=N1)N(CCOC2=CC=C(C=C2)CC3C(NC(S3)=O)=O)C).C(=O)(\C=C/C(O)=O)O,200.63,https://www.selleckchem.com/products/Rosiglitazone-maleate.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P22,Tubastatin A HCl,S2627,SW219287-1,2,m,22,16,25,192898222,371.86,1310693-92-5,hydrochloride,HDAC,Tubastatin A is a potent and selective HDAC6 inhibitor with IC50 of 15 nM. It is selective (1000-fold more) against all other isozymes except HDAC8 (57-fold more).,C1(=C(C=CC(=C1)CN2C3=C(C4=C2C=CC=C4)CN(CC3)C)C(NO)=O).Cl,198,http://www.selleckchem.com/products/tubastatin-a-hcl.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,P23,,Bx,Bx-P23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,P24,,Bx,Bx-P24,,,,,,,,,,,,,,,,,,vehicle_control
