384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,,Library
SelleckChem004,SP0138-A,P08,Eletriptan HBr ,S3180,Eletriptan HBr ,10,m,8,16,25,192916693,463.43,177834-92-3,HBr,5-HT Receptor,Eletriptan is a selective 5-HT1B and 5-HT1D receptor agonist with Ki of 0.92 nM and 3.14 nM; respectively.,N1(C=C(C2C=C(C=CC1=2)CCS(=O)(=O)C3C=CC=CC=3)C[C@@H]4N(CCC4)C).Br,200,http://www.selleckchem.com/products/eletriptan-hydrobromide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P09,Cabazitaxel ,S3022,Cabazitaxel ,10,m,9,16,25,192866344,835.93,183133-96-2,free base,Others,Cabazitaxel (XRP6258) is a semi-synthetic derivative of a natural taxoid.,[C@@]12([C@@]([C@]3([C@@](C[C@H]1OC)(OC3)[H])OC(=O)C)([C@H]([C@]4(C[C@@H](C(=C([C@H](C2=O)OC)C4(C)C)C)OC([C@@H]([C@@H](NC(OC(C)(C)C)=O)C5=CC=CC=C5)O)=O)O)OC(=O)C6=CC=CC=C6)[H])C,119,http://www.selleckchem.com/products/cabazitaxel-jevtana.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P10,Ticarcillin sodium,S3193,Ticarcillin sodium,10,m,10,16,25,192916928,430.41,29457-07-6,sodium,Others,Ticarcillin is a semisynthetic antibiotic with a broad spectrum of bactericidal activity against many gram-positive and gram-negative aerobic and anaerobic bacteria.,N12(C(C(SC(C(C1=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)2)(C)C)C(=O)O).[Na].[Na],199,http://www.selleckchem.com/products/ticarcillin-sodium.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P11,Vildagliptin (LAF-237),S3033,Vildagliptin (LAF-237),10,m,11,16,25,192927956,303.4,274901-16-5,free base,DPP-4,Vildagliptin (LAF-237) inhibits DPP_4 with IC50 of 2.3 nM.,C1N([C@@H](CC1)C#N)C(CNC23CC4CC(C2)CC(C3)(C4)O)=O,197,http://www.selleckchem.com/products/vildagliptin-laf-237.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P12,Fexofenadine HCl,S3208,Fexofenadine HCl,10,m,12,16,25,179681654,538.12,153439-40-8,hydrochloride,Histamine Receptor,Fexofenadine inhibits histamine H1 receptor with IC50 of 246 nM.,C1(CCN(CC1)CCCC(C2=CC=C(C=C2)C(C(O)=O)(C)C)O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.Cl,198,http://www.selleckchem.com/products/fexofenadine-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P13,Cinepazide maleate,S3045,Cinepazide maleate,10,m,13,16,25,192896066,533.57,26328-04-1,maleate,Others,Cinepazide maleate is a maleate salt form of cinepazide which is a vasodilator.,N1(CCN(CC1)C(/C=C/C2C=C(C(=C(C=2)OC)OC)OC)=O)CC(=O)N3(CCCC3).C(/C=C\C(O)=O)(O)=O,200,http://www.selleckchem.com/products/cinepazide-maleate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P14,Sitagliptin phosphate monohydrate,S4002,Sitagliptin phosphate monohydrate,10,m,14,16,25,192948873,523.32,654671-77-9,phosphate,DPP-4,Sitagliptin phosphate is a potent inhibitor of DPP-IV with IC50 of 19 nM in Caco-2 cell extracts.,C1(=C(C(=CC(=C1F)C[C@H](CC(N2CC3N(CC2)C(=NN=3)C(F)(F)F)=O)N)F)F).P(=O)(=O)OO.[HH].O,191,http://www.selleckchem.com/products/Sitagliptin.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P15,Azilsartan Medoxomil,S3057,Azilsartan Medoxomil,10,m,15,16,25,192866350,568.53,863031-21-4,free base,RAAS,Azilsartan Medoxomil is a potent angiotensin II type 1 (AT1) receptor antagonist; inhibits the RAAS; with an IC50 of 2.6 nM; exhibits >10;000-fold selectivity over AT2. Phase 3.,C1(=NC2C(N1CC3C=CC(=CC=3)C4C(=CC=CC=4)C5NOC(N=5)=O)=C(C=CC=2)C(=O)OCC6OC(OC=6C)=O)OCC,200,http://www.selleckchem.com/products/azilsartan-medoxomil-tak-491.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P16,Desloratadine,S4012,Desloratadine,10,m,16,16,25,179681675,310.82,100643-71-8,free base,Histamine Receptor,Desloratadine is a potent antagonist for  human histamine H1 receptor with IC50 of 51 nM.,C1CC(CCN1)=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl,83,http://www.selleckchem.com/products/desloratadine.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P17,Piracetam,S3070,Piracetam,10,m,17,16,25,192864334,142.16,7491-74-9,free base,Others,Piracetam is a cyclic derivative of the neurotransmitter  gamma-aminobutyric acid (GABA); used in treatment of a wide range of cognitive disorders.,N1(C(CCC1)=O)CC(=O)N,506,http://www.selleckchem.com/products/piracetam.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P18,Probenecid ,S4022,Probenecid ,10,m,18,16,25,179604340,285.36,57-66-9,free base,Others,Probenecid is a classical competitive inhibitor of organic anion transport; which is also a TRPV2 agonist and an inhibitor of TAS2R16.,C1=C(C=CC(=C1)C(=O)O)S(N(CCC)CCC)(=O)=O,199,http://www.selleckchem.com/products/probenecid-benemid.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P19,Ulipristal,S3081,Ulipristal,10,m,19,16,25,192865945,475.62,159811-51-5,free base,Others,Ulipristal is a selective SPRM for emergency contraception after an unprotected intercourse or contraceptive failure.,[C@H]1(C2[C@]([C@]3([C@](C1)([C@@](CC3)(C(=O)C)OC(C)=O)C)[H])(CCC4C=2CCC(C=4)=O)[H])C5=CC=C(C=C5)N(C)C,174,http://www.selleckchem.com/products/ulipristal.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P20,Vitamin D2 ,S4035,Vitamin D2 ,10,m,20,16,25,192881832,396.65,50-14-6,free base,Others,Vitamin D2 is a selective inhibitors of mammalian DNA polymerase A (pol A) with IC50 of 123 mM.,[C@]12([C@](/C(=C/C=C3\C(CC[C@H](C3)O)=C)CCC1)(CC[C@@H]2[C@@H](/C=C/[C@@H](C(C)C)C)C)[H])C,50,http://www.selleckchem.com/products/vitamin-d2-ergocalciferol.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P21,Sulfathiazole,S3116,Sulfathiazole,10,m,21,16,25,192866150,255.32,72-14-0,free base,Others,Sulfathiazole is an organosulfur compound that has been used as a short-acting sulfa drug.,C1(C=CC(=CC=1)N)S(=O)(=O)NC2SC=CN=2,199,http://www.selleckchem.com/products/sulfathiazole.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P22,Toltrazuril,S4044,Toltrazuril,10,m,22,16,25,179603981,425.38,69004-03-1,free base,Others,Toltrazuril is an antiprotozoal agent that acts upon Coccidia parasites.,C1=C(C=CC(=C1)SC(F)(F)F)OC2=C(C)C=C(C=C2)N3C(N(C(NC3=O)=O)C)=O,199,http://www.selleckchem.com/products/toltrazuril.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P23,LPS_P23,,LPS_P23,,,23,16,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P24,LPS_P24,,LPS_P24,,,24,16,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
